,Unnamed: 0,Date,Time,Visitor_ID,Source,Browser,Page,Action,angebot_click,vorteile_click,page_view,click,month
199,199,2024-02-19,19:17:30,122,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
200,200,2024-02-19,09:40:48,123,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
201,201,2024-02-19,09:40:48,123,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
202,202,2024-02-19,15:02:08,124,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
203,203,2024-02-20,19:40:37,125,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
204,204,2024-02-20,19:40:37,125,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
205,205,2024-02-20,20:53:57,126,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
206,206,2024-02-20,11:52:13,127,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
207,207,2024-02-20,15:40:07,128,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
208,208,2024-02-20,15:40:07,128,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
209,209,2024-02-20,16:25:53,129,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
210,210,2024-02-20,23:40:37,130,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
211,211,2024-02-21,12:17:44,131,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
212,212,2024-02-21,12:17:44,131,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
213,213,2024-02-21,04:45:10,132,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
214,214,2024-02-21,04:45:10,132,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
215,215,2024-02-21,01:09:37,133,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
216,216,2024-02-21,13:26:04,134,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
217,217,2024-02-21,14:15:14,135,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
218,218,2024-02-21,14:15:14,135,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
219,219,2024-02-21,11:52:30,136,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
220,220,2024-02-21,11:52:30,136,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
221,221,2024-02-21,21:42:01,137,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
222,222,2024-02-21,21:42:01,137,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
223,223,2024-02-21,19:03:23,138,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
224,224,2024-02-21,19:03:23,138,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
225,225,2024-02-21,20:47:27,139,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
226,226,2024-02-21,20:47:27,139,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
227,227,2024-02-22,18:02:53,140,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
228,228,2024-02-22,21:59:27,141,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
229,229,2024-02-22,19:10:44,142,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
230,230,2024-02-22,18:32:32,143,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
231,231,2024-02-22,18:32:32,143,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
232,232,2024-02-22,09:46:43,144,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
233,233,2024-02-22,09:46:43,144,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
234,234,2024-02-22,05:54:47,145,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
235,235,2024-02-22,05:54:47,145,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
236,236,2024-02-22,13:49:54,146,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
237,237,2024-02-22,13:49:54,146,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
238,238,2024-02-22,09:35:22,147,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
239,239,2024-02-22,12:27:22,148,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
240,240,2024-02-22,12:27:22,148,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
241,241,2024-02-22,00:38:55,149,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
242,242,2024-02-22,00:38:55,149,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
243,243,2024-02-23,03:59:09,150,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
244,244,2024-02-23,03:59:09,150,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
245,245,2024-02-23,06:38:46,151,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
246,246,2024-02-23,05:38:54,152,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
247,247,2024-02-23,05:38:54,152,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
248,248,2024-02-23,08:00:27,153,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
249,249,2024-02-23,08:00:27,153,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
250,250,2024-02-23,19:06:35,154,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
251,251,2024-02-23,19:06:35,154,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
252,252,2024-02-23,18:38:07,155,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
253,253,2024-02-23,18:38:07,155,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
254,254,2024-02-23,12:51:51,156,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
255,255,2024-02-23,12:51:51,156,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
256,256,2024-02-23,16:07:23,157,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
257,257,2024-02-23,13:41:42,158,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
258,258,2024-02-23,13:41:42,158,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
259,259,2024-02-24,17:53:33,159,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
260,260,2024-02-24,17:53:33,159,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
261,261,2024-02-24,13:36:57,160,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
262,262,2024-02-24,22:09:57,161,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
263,263,2024-02-24,22:09:57,161,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
264,264,2024-02-25,00:18:19,162,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
265,265,2024-02-25,00:18:19,162,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
266,266,2024-02-26,02:43:57,163,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
267,267,2024-02-26,01:59:59,164,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
268,268,2024-02-26,01:59:59,164,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
269,269,2024-02-26,21:01:57,165,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
270,270,2024-02-27,00:21:40,166,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
271,271,2024-02-27,20:39:45,167,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
272,272,2024-02-27,20:39:45,167,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
273,273,2024-02-27,23:04:41,168,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
274,274,2024-02-27,23:04:41,168,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
275,275,2024-02-27,05:04:24,169,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
276,276,2024-02-27,05:04:24,169,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
277,277,2024-02-27,04:52:58,170,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
278,278,2024-02-27,04:52:58,170,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
279,279,2024-02-28,16:22:18,171,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
280,280,2024-02-28,16:22:18,171,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
281,281,2024-02-28,09:13:36,172,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
282,282,2024-02-28,20:43:33,173,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
283,283,2024-02-28,20:43:33,173,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
284,284,2024-02-28,08:36:31,174,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
285,285,2024-02-28,02:51:43,175,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
286,286,2024-02-28,16:34:01,176,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
287,287,2024-02-28,16:34:01,176,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
288,288,2024-02-28,21:06:40,177,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
289,289,2024-02-28,21:06:40,177,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
290,290,2024-02-28,13:53:32,178,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
291,291,2024-02-28,13:53:32,178,Social Media,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
292,292,2024-02-29,15:49:17,179,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
293,293,2024-02-29,04:26:56,180,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
294,294,2024-02-29,04:26:56,180,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
295,295,2024-02-29,04:33:44,181,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
296,296,2024-02-29,04:33:44,181,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
297,297,2024-02-29,13:46:42,182,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-02-01
298,298,2024-02-29,13:46:42,182,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
299,299,2024-02-29,12:34:55,183,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-02-01
300,300,2024-02-29,12:34:55,183,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
301,301,2024-02-29,01:48:55,184,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
302,302,2024-02-29,01:17:10,185,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
303,303,2024-02-29,08:13:18,186,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
304,304,2024-02-29,10:20:12,187,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-02-01
305,305,2024-03-01,01:47:20,188,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
306,306,2024-03-01,01:47:20,188,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
307,307,2024-03-01,15:43:22,189,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
308,308,2024-03-01,15:43:22,189,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
309,309,2024-03-01,07:30:36,190,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
310,310,2024-03-01,07:30:36,190,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
311,311,2024-03-01,22:24:33,191,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
312,312,2024-03-01,22:24:33,191,Direct,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
313,313,2024-03-01,06:09:32,192,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
314,314,2024-03-01,06:09:32,192,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
315,315,2024-03-01,10:07:12,193,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
316,316,2024-03-01,19:55:23,194,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
317,317,2024-03-01,19:55:23,194,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
318,318,2024-03-01,01:41:39,195,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
319,319,2024-03-01,01:41:39,195,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
320,320,2024-03-02,23:09:13,196,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
321,321,2024-03-02,23:09:13,196,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
322,322,2024-03-02,15:49:00,197,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
323,323,2024-03-02,15:49:00,197,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
324,324,2024-03-02,00:18:01,198,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
325,325,2024-03-02,00:09:19,199,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
326,326,2024-03-02,15:22:04,200,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
327,327,2024-03-02,09:20:14,201,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
328,328,2024-03-02,09:20:14,201,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
329,329,2024-03-02,11:02:03,202,Referral,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
330,330,2024-03-03,10:15:38,203,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
331,331,2024-03-03,10:15:38,203,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
332,332,2024-03-03,23:38:08,204,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
333,333,2024-03-03,08:51:22,205,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
334,334,2024-03-03,08:51:22,205,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
335,335,2024-03-04,20:19:37,206,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
336,336,2024-03-04,20:19:37,206,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
337,337,2024-03-04,01:21:33,207,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
338,338,2024-03-04,01:21:33,207,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
339,339,2024-03-04,12:07:18,208,Google,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
340,340,2024-03-04,12:07:18,208,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
341,341,2024-03-04,07:35:09,209,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
342,342,2024-03-04,07:35:09,209,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
343,343,2024-03-04,19:15:42,210,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
344,344,2024-03-04,19:15:42,210,Google,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
345,345,2024-03-04,19:28:42,211,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
346,346,2024-03-04,19:28:42,211,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
347,347,2024-03-04,22:03:25,212,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
348,348,2024-03-04,20:45:40,213,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
349,349,2024-03-04,20:45:40,213,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
350,350,2024-03-04,13:45:01,214,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
351,351,2024-03-05,06:02:20,215,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
352,352,2024-03-05,06:02:20,215,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
353,353,2024-03-05,18:16:55,216,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
354,354,2024-03-05,09:58:10,217,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
355,355,2024-03-05,09:58:10,217,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
356,356,2024-03-05,14:15:03,218,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
357,357,2024-03-05,14:15:03,218,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
358,358,2024-03-05,19:47:49,219,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
359,359,2024-03-05,19:47:49,219,Direct,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
360,360,2024-03-05,19:36:28,220,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
361,361,2024-03-05,19:36:28,220,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
362,362,2024-03-05,00:36:13,221,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
363,363,2024-03-05,00:36:13,221,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
364,364,2024-03-05,10:42:28,222,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
365,365,2024-03-05,17:03:09,223,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
366,366,2024-03-05,23:19:25,224,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
367,367,2024-03-05,23:19:25,224,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
368,368,2024-03-06,19:21:09,225,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
369,369,2024-03-06,19:21:09,225,Direct,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
370,370,2024-03-06,23:03:38,226,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
371,371,2024-03-06,23:03:38,226,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
372,372,2024-03-07,19:13:34,227,Google,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
373,373,2024-03-07,14:45:37,228,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
374,374,2024-03-07,14:45:37,228,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
375,375,2024-03-08,01:16:42,229,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
376,376,2024-03-08,01:16:42,229,Google,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
377,377,2024-03-08,15:24:49,230,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
378,378,2024-03-08,13:56:28,231,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
379,379,2024-03-08,13:56:28,231,Social Media,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
380,380,2024-03-08,07:22:52,232,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
381,381,2024-03-09,10:19:39,233,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
382,382,2024-03-09,10:19:39,233,Referral,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
383,383,2024-03-09,09:02:45,234,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
384,384,2024-03-09,15:56:32,235,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
385,385,2024-03-09,15:56:32,235,Direct,Chrome,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
386,386,2024-03-09,12:16:52,236,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
387,387,2024-03-09,21:58:12,237,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
388,388,2024-03-09,07:27:16,238,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
389,389,2024-03-09,02:29:17,239,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
390,390,2024-03-09,02:29:17,239,Social Media,Firefox,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
391,391,2024-03-09,09:19:27,240,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
392,392,2024-03-09,09:19:27,240,Social Media,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
393,393,2024-03-09,11:33:15,241,Google,Edge,/de-de/nutzfahrzeuge-mieten,Click: Angebot erhalten,1,0,0,1,2024-03-01
394,394,2024-03-09,11:33:15,241,Google,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
395,395,2024-03-09,11:12:01,242,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
396,396,2024-03-09,11:12:01,242,Referral,Safari,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
397,397,2024-03-10,02:31:24,243,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Click: Vorteile sichern,0,1,0,1,2024-03-01
398,398,2024-03-10,02:31:24,243,Referral,Edge,/de-de/nutzfahrzeuge-mieten,Page View,0,0,1,0,2024-03-01
